client_id,birth_number,client_district_id,gender
11359,720820,11,Male
11360,720419,11,Female
11362,660111,51,Female
11371,411104,37,Female
11372,610928,11,Male
11379,520528,74,Male
11380,510406,74,Female
11381,790726,57,Female
11405,640729,68,Female
11406,701115,68,Male
11409,800502,32,Female
11461,740708,70,Male
11491,580516,36,Female
11497,590717,11,Female
11516,381109,59,Male
11517,400521,59,Female
11545,660122,1,Female
11574,440420,1,Female
11596,401204,70,Female
11598,770923,54,Female
11609,570211,59,Male
11637,510612,73,Male
11638,540824,73,Female
11662,720403,76,Male
11676,430312,5,Female
11683,800128,7,Male
11685,650723,64,Female
11686,481018,21,Female
11687,450123,21,Male
11701,490414,9,Male
11709,610803,1,Male
11710,670619,1,Female
11713,510411,59,Female
11714,450704,59,Male
11732,570520,19,Female
11754,661103,62,Male
11755,450716,4,Female
11768,710912,1,Female
11794,701007,31,Female
11795,770223,31,Male
11804,441212,74,Male
11851,700402,65,Male
11855,571201,11,Male
11857,520826,70,Male
11860,250830,70,Female
11866,370902,1,Male
11867,341119,1,Female
11873,631120,38,Female
11874,690119,1,Male
11875,670623,1,Female
11886,410913,61,Female
11906,441203,76,Male
11907,451116,76,Female
11911,391024,8,Male
11943,610709,1,Male
11947,640529,70,Male
11976,391027,54,Female
11977,440701,54,Male
11978,711009,54,Male
11979,771209,54,Female
12003,760623,74,Male
12050,430530,52,Male
12051,360930,52,Female
12079,720812,64,Female
12092,770515,68,Male
12095,390227,47,Male
12102,680907,21,Female
12133,640626,27,Female
12144,801123,2,Male
12145,820625,2,Female
12163,540616,1,Male
12181,610819,1,Male
12220,711112,60,Female
12221,710224,60,Male
12303,740405,24,Female
12308,781129,64,Male
12324,780306,8,Male
12325,641030,8,Male
12328,440408,1,Female
12344,400620,26,Female
12358,430705,17,Male
12359,351013,17,Female
12376,590217,4,Male
12378,460827,76,Female
12382,551129,1,Male
12383,630513,1,Female
12396,700117,62,Female
12397,730602,62,Male
12416,730530,1,Male
12417,740103,1,Female
12432,650307,55,Male
12464,591217,39,Male
12468,690704,22,Male
12485,650410,34,Female
12490,800814,34,Male
12547,631013,70,Female
12561,660620,38,Male
12568,560301,44,Female
12577,500505,62,Female
12586,470130,27,Male
12599,560101,44,Male
12616,650126,27,Female
12625,581207,54,Male
12643,620720,69,Female
12662,530601,14,Male
12695,790316,68,Male
12726,450809,8,Female
12729,680321,36,Male
12730,640929,36,Female
12738,601029,23,Female
12739,580117,23,Male
12750,400525,21,Female
12754,600820,55,Male
12755,591101,55,Female
12756,490121,22,Female
12802,690812,1,Male
12810,641014,39,Male
12840,390727,60,Male
12843,530505,66,Male
12844,461015,45,Male
12850,550826,72,Male
12851,570927,72,Female
12859,760521,1,Female
12890,580120,70,Female
12908,410312,12,Male
12943,701012,55,Male
12986,730508,40,Female
12991,470116,51,Male
13044,760301,52,Male
13051,650113,55,Male
13071,560218,41,Male
13089,790214,16,Female
13090,800418,2,Female
13095,500316,76,Male
13098,781215,1,Female
13102,490415,8,Male
13113,761125,11,Male
13123,780217,56,Female
13134,621103,1,Female
13151,581222,73,Male
13171,500626,19,Female
13172,381019,36,Male
13190,561128,71,Male
13201,370517,31,Male
13231,590701,1,Male
13246,420113,46,Female
13260,770527,72,Female
13261,440801,75,Male
13262,380209,75,Female
13276,770120,76,Male
13285,351225,34,Male
13290,410623,16,Male
13291,401113,16,Female
13346,560415,50,Male
13380,420918,65,Male
13404,660925,48,Male
13405,580813,32,Male
13406,780418,42,Female
13412,540320,1,Male
13417,511117,25,Female
13447,700505,13,Female
13448,680708,13,Male
13451,551118,44,Female
13468,601031,25,Male
13469,551208,25,Female
13480,530601,16,Male
13490,690525,18,Female
13539,780907,63,Male
13548,760318,1,Male
13556,580719,32,Male
13576,740707,72,Male
13588,740129,46,Male
13590,770803,59,Male
13603,410728,46,Male
13608,630515,37,Female
13620,700726,16,Male
13640,550609,28,Female
13657,630512,59,Female
13658,570423,59,Male
13673,710220,39,Male
13687,590523,75,Male
13690,630516,70,Male
13694,760120,1,Female
13750,801113,12,Female
13751,790720,12,Male
13803,471114,1,Male
13820,480731,33,Female
13845,730216,15,Male
13852,720126,5,Male
13886,540412,44,Female
13912,751120,50,Male
13915,741123,77,Male
13921,701220,62,Female
13923,790222,7,Female
13924,520909,54,Female
13931,420101,8,Male
13955,451030,1,Female
13956,430406,1,Male
13968,680413,61,Male
13971,621019,67,Female
13998,530812,74,Female
