loan_id,account_id,loan_amount,loan_duration,loan_payments,status,account_district_id,disp_id,client_id,has_disponent,client_district_id,last_balance,monthly_diff,code,region,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants > 2000,no. of cities ,ratio of urban inhabitants,average salary,ratio enterpreneurs,unemploymant rate growth,crime rate growth,age_on_loan_request,age_on_loan_request_disc,account_frequency_issuance after transaction,account_frequency_monthly issuance,account_frequency_weekly issuance,gender_Female,gender_Male
6574,7745,77544,36,2154,,2,9274,9582,False,2,20750.2,7848,2,1.0,80,26,8,5,0.467,8507,0.132,0.18000000000000016,0.005794068673777058,56,4.0,0.0,1.0,0.0,1.0,0.0
6399,6902,49320,36,1370,,60,8333,8333,False,60,26686.8,5166,60,6.0,49,41,5,4,0.519,8441,0.115,1.0300000000000002,0.0033712028777238504,32,2.0,0.0,1.0,0.0,0.0,1.0
7187,10711,24180,60,403,,36,12864,13172,False,36,89121.5,7590,36,3.0,29,19,9,9,0.852,9198,0.131,0.9500000000000002,0.0021050389369553367,59,4.0,0.0,1.0,0.0,0.0,1.0
6353,6686,116496,24,4854,,61,8074,8074,False,61,24270.5,-29333,61,6.0,139,28,6,6,0.5379999999999999,8814,0.107,0.9800000000000004,-0.00044954494177120704,39,2.0,0.0,1.0,0.0,0.0,1.0
5043,339,468060,60,7801,,46,414,414,True,46,102734.6,-42400,46,2.0,48,20,10,10,0.735,8369,0.117,0.52,-0.0020938877995546053,50,4.0,0.0,0.0,1.0,1.0,0.0
5469,2445,293160,60,4886,,52,2952,2952,False,52,14840.8,873,52,2.0,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354445,20,1.0,0.0,1.0,0.0,1.0,0.0
5976,4794,465504,48,9698,,72,5788,5788,False,72,17274.4,6324,72,4.0,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144354,36,2.0,0.0,1.0,0.0,0.0,1.0
6059,5196,79824,12,6652,,13,6275,6275,False,13,38069.7,10297,13,1.0,61,22,2,2,0.413,8598,0.123,0.48999999999999977,0.005155690732738636,41,3.0,0.0,0.0,1.0,0.0,1.0
5799,4052,106128,36,2948,,36,4882,4882,False,36,51095.2,-16061,36,3.0,29,19,9,9,0.852,9198,0.131,0.9500000000000002,0.0021050389369553367,19,0.0,0.0,0.0,1.0,0.0,1.0
6147,5602,177504,48,3698,,19,6764,6764,False,19,19981.3,1175,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,54,4.0,1.0,0.0,0.0,0.0,1.0
6254,6157,247920,48,5165,,34,7434,7434,False,34,20059.8,8234,34,3.0,28,11,5,5,0.877,9675,0.1,1.25,-0.0010619949535277395,56,4.0,0.0,1.0,0.0,1.0,0.0
7100,10280,348120,60,5802,,69,12335,12643,False,69,53621.6,-34706,69,4.0,4,13,6,3,0.484,8173,0.124,4.185,-0.03675766563134911,35,2.0,0.0,1.0,0.0,1.0,0.0
7147,10478,267600,48,5575,,70,12582,12890,False,70,11562.7,502,70,4.0,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084271,40,3.0,0.0,0.0,1.0,1.0,0.0
5909,4550,61320,60,1022,,56,5487,5487,False,56,21118.6,3920,56,6.0,11,42,15,8,0.46,8772,0.126,0.29000000000000004,0.002439709481963003,50,4.0,0.0,1.0,0.0,1.0,0.0
7037,10022,218064,48,4543,,1,12020,12328,False,1,42694.0,-17500,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,54,4.0,0.0,1.0,0.0,1.0,0.0
5782,3953,63576,12,5298,,1,4768,4768,False,1,43635.1,-23281,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,38,2.0,0.0,1.0,0.0,1.0,0.0
6237,6075,407952,48,8499,,19,7339,7339,False,19,10778.5,672,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,24,1.0,0.0,1.0,0.0,1.0,0.0
6552,7632,170448,48,3551,,68,9142,9450,True,68,41656.1,8621,68,4.0,15,40,20,6,0.5720000000000001,9893,0.096,0.6299999999999999,0.00115360413899182,54,4.0,0.0,1.0,0.0,1.0,0.0
7067,10134,136368,24,5682,,22,12160,12468,False,22,51899.0,13182,22,7.0,65,16,5,6,0.524,8620,0.1,0.1499999999999999,0.00047945205479452054,29,1.0,0.0,1.0,0.0,0.0,1.0
5320,1819,143676,36,3991,,55,2205,2205,False,55,16473.5,6059,55,6.0,49,70,18,9,0.33899999999999997,8743,0.111,0.5500000000000003,0.001496414971790986,45,3.0,0.0,0.0,1.0,0.0,1.0
5930,4616,66696,24,2779,,1,5563,5563,False,1,67420.5,19920,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,22,1.0,0.0,1.0,0.0,0.0,1.0
6486,7240,152160,60,2536,,17,8737,8737,True,17,19986.6,-8750,17,5.0,99,15,6,7,0.614,8114,0.119,0.2400000000000002,0.0024033917528557157,50,4.0,0.0,1.0,0.0,1.0,0.0
5245,1407,125472,24,5228,,19,1705,1705,True,19,42152.2,16120,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,52,4.0,1.0,0.0,0.0,1.0,0.0
6643,8038,35856,24,1494,,47,9621,9929,False,47,77333.8,8230,47,2.0,83,26,6,6,0.728,9538,0.111,0.30000000000000004,-0.004114897281338418,31,2.0,0.0,1.0,0.0,1.0,0.0
5260,1480,123300,36,3425,,41,1793,1793,False,41,49599.2,2610,41,3.0,8,8,6,3,0.856,9832,0.114,1.1600000000000006,-0.008209018120522545,53,4.0,0.0,0.0,1.0,1.0,0.0
5569,2936,504000,60,8400,,3,3546,3546,False,3,25977.1,4655,3,1.0,55,26,5,5,0.41700000000000004,8980,0.111,0.26,-0.00014621437686091024,27,1.0,0.0,1.0,0.0,0.0,1.0
7110,10345,31260,12,2605,,36,12421,12729,True,36,13932.4,5843,36,3.0,29,19,9,9,0.852,9198,0.131,0.9500000000000002,0.0021050389369553367,30,2.0,0.0,1.0,0.0,0.0,1.0
7139,10445,23412,12,1951,,72,12542,12850,True,72,52566.3,5215,72,4.0,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144354,42,3.0,0.0,1.0,0.0,0.0,1.0
6791,8926,566640,60,9444,,1,10689,10997,True,1,29900.3,6955,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,26,1.0,0.0,1.0,0.0,1.0,0.0
5360,2035,176328,36,4898,,53,2470,2470,True,53,36423.3,-21789,53,6.0,88,33,8,7,0.509,8240,0.099,1.0300000000000002,0.00049114548099823,55,4.0,0.0,1.0,0.0,0.0,1.0
5287,1638,64224,24,2676,,6,1985,1985,True,6,23652.7,4474,6,1.0,60,23,6,4,0.515,8546,0.126,1.0699999999999994,0.0061567666713697525,60,5.0,0.0,0.0,1.0,0.0,1.0
6553,7636,42384,12,3532,,40,9148,9456,False,40,23454.4,4230,40,3.0,9,16,9,8,0.853,9317,0.097,0.5800000000000001,-0.0006010084453394527,56,4.0,0.0,1.0,0.0,1.0,0.0
7072,10148,22104,12,1842,,34,12177,12485,False,34,39312.2,7323,34,3.0,28,11,5,5,0.877,9675,0.1,1.25,-0.0010619949535277395,33,2.0,0.0,1.0,0.0,1.0,0.0
6044,5133,57060,12,4755,,68,6196,6196,False,68,84842.4,7765,68,4.0,15,40,20,6,0.5720000000000001,9893,0.096,0.6299999999999999,0.00115360413899182,55,4.0,0.0,0.0,1.0,0.0,1.0
5332,1869,37944,36,1054,,1,2267,2267,False,1,72915.1,3645,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,32,2.0,0.0,1.0,0.0,1.0,0.0
6866,9201,122472,24,5103,,69,11021,11329,False,69,27867.4,-33349,69,4.0,4,13,6,3,0.484,8173,0.124,4.185,-0.03675766563134911,37,2.0,0.0,1.0,0.0,1.0,0.0
6633,7997,160656,24,6694,,10,9572,9880,False,10,137843.0,4347,10,1.0,55,29,7,5,0.467,10124,0.141,-0.020000000000000018,0.005494982841753182,27,1.0,0.0,1.0,0.0,1.0,0.0
6926,9455,374760,60,6246,,73,11329,11637,True,73,45924.3,-30508,73,4.0,17,49,14,7,0.564,8746,0.09,0.41000000000000014,0.0004285078587242552,47,3.0,0.0,1.0,0.0,0.0,1.0
6442,7082,194160,48,4045,,57,8548,8548,False,57,29713.9,6945,57,6.0,21,37,23,8,0.48,8720,0.116,0.77,-0.00048161823727725157,53,4.0,0.0,1.0,0.0,1.0,0.0
5889,4456,321240,60,5354,,14,5376,5376,False,14,37078.3,2181,14,5.0,69,27,11,9,0.748,10045,0.135,0.29000000000000004,-0.0017390227705052733,28,1.0,0.0,1.0,0.0,0.0,1.0
5765,3875,153936,24,6414,,44,4672,4672,False,44,100675.4,-18123,44,2.0,77,26,9,7,0.53,8254,0.097,0.9699999999999998,0.0015055962729390376,48,3.0,0.0,1.0,0.0,0.0,1.0
5124,785,156096,36,4336,,21,939,939,False,21,28471.9,-17976,21,5.0,87,16,8,7,0.67,9104,0.123,0.5599999999999998,0.000532187678403824,46,3.0,0.0,0.0,1.0,0.0,1.0
5491,2545,428784,48,8933,,1,3072,3072,True,1,8707.1,3529,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,62,5.0,0.0,1.0,0.0,0.0,1.0
6730,8523,93036,12,7753,,54,10209,10517,False,54,57467.8,-47340,54,6.0,0,0,1,1,1.0,9897,0.14,0.3599999999999999,-6.450447661067678e-05,17,0.0,0.0,1.0,0.0,1.0,0.0
7151,10493,133800,24,5575,,12,12600,12908,False,12,36126.5,8646,12,1.0,84,29,7,6,0.58,8754,0.137,0.47999999999999954,0.0005933067581347919,57,4.0,0.0,1.0,0.0,0.0,1.0
5140,873,178500,60,2975,,73,1051,1051,False,73,19397.6,4342,73,4.0,17,49,14,7,0.564,8746,0.09,0.41000000000000014,0.0004285078587242552,26,1.0,0.0,1.0,0.0,1.0,0.0
7171,10650,196224,48,4088,,76,12787,13095,False,76,80679.6,-35636,76,4.0,31,32,15,7,0.512,8369,0.107,1.1499999999999995,-0.007293768499399383,48,3.0,0.0,1.0,0.0,0.0,1.0
6568,7713,220440,60,3674,,50,9238,9546,False,50,31401.9,3900,50,2.0,75,33,5,6,0.52,8187,0.094,0.6200000000000001,0.00010720307185529534,42,3.0,0.0,0.0,1.0,1.0,0.0
6861,9179,215040,60,3584,,28,10996,11304,False,28,38003.2,-20232,28,7.0,66,26,10,8,0.369,8594,0.112,0.3899999999999997,-0.0007581919190526737,37,2.0,0.0,1.0,0.0,1.0,0.0
6855,9153,52236,36,1451,,9,10958,11266,True,9,37433.1,5856,9,1.0,61,23,6,6,0.5529999999999999,8899,0.149,0.5800000000000001,-0.006146734854445318,59,4.0,0.0,1.0,0.0,0.0,1.0
7129,10404,194280,60,3238,,1,12494,12802,False,1,30638.8,5293,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,29,1.0,0.0,1.0,0.0,0.0,1.0
5384,2142,23328,12,1944,,42,2590,2590,True,42,27807.9,6763,42,2.0,87,25,7,7,0.591,8388,0.087,0.5299999999999998,0.00010426767597777013,33,2.0,0.0,1.0,0.0,1.0,0.0
6859,9167,272220,60,4537,,56,10978,11286,False,56,37464.6,5855,56,6.0,11,42,15,8,0.46,8772,0.126,0.29000000000000004,0.002439709481963003,57,4.0,0.0,1.0,0.0,1.0,0.0
5772,3906,334620,60,5577,,52,4710,4710,True,52,49944.1,-29312,52,2.0,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354445,37,2.0,0.0,1.0,0.0,1.0,0.0
5665,3390,40632,12,3386,,12,4099,4099,False,12,50935.1,-15925,12,1.0,84,29,7,6,0.58,8754,0.137,0.47999999999999954,0.0005933067581347919,53,4.0,0.0,0.0,1.0,1.0,0.0
6495,7274,49044,12,4087,,11,8777,8777,False,11,25180.7,5731,11,1.0,35,36,9,7,0.365,9622,0.154,0.13999999999999996,0.0007139363010166982,45,3.0,0.0,1.0,0.0,1.0,0.0
5061,440,84288,48,1756,,29,530,530,False,29,39526.2,6518,29,7.0,52,10,6,6,0.556,8843,0.113,0.7800000000000002,0.0015312595703723148,40,3.0,0.0,1.0,0.0,1.0,0.0
6948,9560,157068,36,4363,,1,11460,11768,False,1,38635.4,4829,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,27,1.0,0.0,1.0,0.0,1.0,0.0
5773,3907,133848,24,5577,,37,4712,4712,False,37,20985.9,434,37,3.0,71,26,8,9,0.623,9065,0.123,0.9299999999999997,0.00016665789519849832,38,2.0,0.0,1.0,0.0,1.0,0.0
6052,5164,22356,36,621,,5,6235,6235,False,5,17213.5,4276,5,1.0,65,30,5,6,0.514,9307,0.118,0.5799999999999996,0.004434404283801874,58,4.0,0.0,1.0,0.0,0.0,1.0
6682,8225,36204,12,3017,,50,9851,10159,False,50,2830.7,-19623,50,2.0,75,33,5,6,0.52,8187,0.094,0.6200000000000001,0.00010720307185529534,60,5.0,0.0,1.0,0.0,0.0,1.0
6083,5305,240528,48,5011,,47,6408,6408,False,47,10421.7,-30309,47,2.0,83,26,6,6,0.728,9538,0.111,0.30000000000000004,-0.004114897281338418,42,3.0,0.0,1.0,0.0,0.0,1.0
6962,9646,279072,48,5814,,1,11566,11874,True,1,21498.3,1023,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,29,1.0,0.0,0.0,1.0,0.0,1.0
5158,1004,188532,36,5237,,70,1208,1208,False,70,22144.8,1054,70,4.0,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084271,23,1.0,0.0,1.0,0.0,1.0,0.0
6464,7156,49488,24,2062,,71,8636,8636,False,71,59456.1,-14504,71,4.0,5,35,15,10,0.6970000000000001,8678,0.102,-0.35999999999999943,-0.002387937504264174,56,4.0,0.0,1.0,0.0,1.0,0.0
5172,1083,50976,36,1416,,45,1300,1300,False,45,21313.1,6581,45,2.0,85,19,7,5,0.535,8390,0.132,0.6100000000000003,0.0005390351271224508,18,0.0,0.0,1.0,0.0,0.0,1.0
5582,2982,41256,12,3438,,19,3601,3601,True,19,79902.5,-42450,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,60,5.0,0.0,1.0,0.0,0.0,1.0
6136,5572,140880,60,2348,,15,6729,6729,False,15,13759.2,6557,15,5.0,22,16,8,5,0.519,9045,0.124,0.4700000000000002,0.0005782706306551466,40,3.0,0.0,1.0,0.0,0.0,1.0
6235,6062,321360,60,5356,,24,7325,7325,False,24,51923.7,-29099,24,7.0,25,21,8,8,0.8,8991,0.128,0.6199999999999999,0.0006117305449295695,23,1.0,0.0,1.0,0.0,0.0,1.0
6508,7437,110736,48,2307,,19,8909,9217,False,19,34595.1,-7469,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,58,4.0,0.0,0.0,1.0,1.0,0.0
4968,38,110736,48,2307,,19,46,46,False,19,37416.7,-7155,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,58,4.0,0.0,0.0,1.0,1.0,0.0
6632,7990,144960,48,3020,,9,9564,9872,False,9,29245.0,7546,9,1.0,61,23,6,6,0.5529999999999999,8899,0.149,0.5800000000000001,-0.006146734854445318,31,2.0,0.0,1.0,0.0,1.0,0.0
7195,10774,339168,48,7066,,46,12938,13246,False,46,28677.8,5104,46,2.0,48,20,10,10,0.735,8369,0.117,0.52,-0.0020938877995546053,56,4.0,0.0,1.0,0.0,1.0,0.0
5525,2720,93888,36,2608,,2,3284,3284,True,2,75158.7,15771,2,1.0,80,26,8,5,0.467,8507,0.132,0.18000000000000016,0.005794068673777058,62,5.0,0.0,0.0,1.0,0.0,1.0
6320,6495,104964,12,8747,,6,7843,7843,False,6,32793.3,8528,6,1.0,60,23,6,4,0.515,8546,0.126,1.0699999999999994,0.0061567666713697525,32,2.0,0.0,1.0,0.0,0.0,1.0
6766,8784,74352,24,3098,,1,10520,10828,False,1,52767.8,-31799,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,40,3.0,0.0,1.0,0.0,1.0,0.0
6872,9227,191580,60,3193,,51,11054,11362,False,51,17266.7,3860,51,2.0,37,28,10,11,0.705,8541,0.131,0.4600000000000004,0.0028126973193272485,32,2.0,0.0,1.0,0.0,1.0,0.0
5906,4533,81144,36,2254,,68,5468,5468,False,68,90314.9,10804,68,4.0,15,40,20,6,0.5720000000000001,9893,0.096,0.6299999999999999,0.00115360413899182,54,4.0,0.0,1.0,0.0,1.0,0.0
7172,10652,45720,12,3810,,1,12790,13098,False,1,29123.4,-25715,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,19,0.0,0.0,1.0,0.0,1.0,0.0
6571,7733,140064,24,5836,,19,9261,9569,False,19,73904.0,-42350,19,5.0,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227735,48,3.0,0.0,0.0,1.0,1.0,0.0
5616,3143,130896,24,5454,,38,3800,3800,True,38,43648.0,5593,38,3.0,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.001968503937007874,44,3.0,0.0,1.0,0.0,1.0,0.0
6312,6453,10944,36,304,,34,7787,7787,False,34,29034.9,3569,34,3.0,28,11,5,5,0.877,9675,0.1,1.25,-0.0010619949535277395,47,3.0,0.0,1.0,0.0,0.0,1.0
6470,7181,49872,12,4156,,77,8667,8667,False,77,76514.2,8787,77,4.0,8,35,15,4,0.535,8909,0.113,1.5499999999999998,0.0008751556767309569,31,2.0,1.0,0.0,0.0,1.0,0.0
5147,938,22260,60,371,,70,1130,1130,False,70,31277.6,6255,70,4.0,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084271,57,4.0,0.0,1.0,0.0,1.0,0.0
5501,2622,136344,24,5681,,1,3163,3163,True,1,39847.5,7618,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,34,2.0,0.0,1.0,0.0,1.0,0.0
6436,7049,495180,60,8253,,69,8506,8506,False,69,34235.5,-42144,69,4.0,4,13,6,3,0.484,8173,0.124,4.185,-0.03675766563134911,18,0.0,0.0,1.0,0.0,1.0,0.0
5699,3562,174960,24,7290,,50,4299,4299,False,50,71242.6,3097,50,2.0,75,33,5,6,0.52,8187,0.094,0.6200000000000001,0.00010720307185529534,21,1.0,0.0,1.0,0.0,1.0,0.0
5313,1776,43200,24,1800,,36,2153,2153,False,36,37619.2,6616,36,3.0,29,19,9,9,0.852,9198,0.131,0.9500000000000002,0.0021050389369553367,49,3.0,0.0,1.0,0.0,1.0,0.0
6234,6061,5148,12,429,,1,7324,7324,False,1,49297.2,8999,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,35,2.0,0.0,1.0,0.0,1.0,0.0
6569,7721,45456,12,3788,,13,9247,9555,False,13,57100.5,-18572,13,1.0,61,22,2,2,0.413,8598,0.123,0.48999999999999977,0.005155690732738636,51,4.0,0.0,1.0,0.0,1.0,0.0
7202,10812,140688,48,2931,,16,12982,13290,True,16,38199.7,1899,16,5.0,74,21,11,8,0.569,8427,0.107,0.41999999999999993,0.00041519839030777913,57,4.0,0.0,1.0,0.0,0.0,1.0
5683,3460,140688,48,2931,,16,4182,4182,True,16,26863.5,2066,16,5.0,74,21,11,8,0.569,8427,0.107,0.41999999999999993,0.00041519839030777913,57,4.0,0.0,1.0,0.0,0.0,1.0
5034,303,112752,36,3132,,71,370,370,False,71,48916.6,5335,71,4.0,5,35,15,10,0.6970000000000001,8678,0.102,-0.35999999999999943,-0.002387937504264174,42,3.0,0.0,1.0,0.0,1.0,0.0
5435,2279,314688,48,6556,,2,2759,2759,False,2,43140.7,-40173,2,1.0,80,26,8,5,0.467,8507,0.132,0.18000000000000016,0.005794068673777058,24,1.0,0.0,0.0,1.0,0.0,1.0
5815,4116,151200,36,4200,,6,4956,4956,False,6,59126.9,11002,6,1.0,60,23,6,4,0.515,8546,0.126,1.0699999999999994,0.0061567666713697525,52,4.0,0.0,1.0,0.0,0.0,1.0
5589,3005,390000,48,8125,,42,3629,3629,False,42,23199.6,3937,42,2.0,87,25,7,7,0.591,8388,0.087,0.5299999999999998,0.00010426767597777013,50,4.0,1.0,0.0,0.0,0.0,1.0
6746,8639,185640,60,3094,,46,10346,10654,False,46,21519.2,-15481,46,2.0,48,20,10,10,0.735,8369,0.117,0.52,-0.0020938877995546053,36,2.0,0.0,1.0,0.0,1.0,0.0
6790,8919,76104,24,3171,,62,10679,10987,True,62,27476.0,3944,62,6.0,22,41,15,5,0.40700000000000003,8544,0.109,0.5700000000000001,0.0012835648783702158,37,2.0,0.0,1.0,0.0,1.0,0.0
6857,9159,69600,48,1450,,64,10966,11274,True,64,71208.5,10362,64,6.0,29,41,12,10,0.747,9624,0.145,0.71,-0.0011111167484360652,29,1.0,0.0,1.0,0.0,0.0,1.0
6450,7099,234336,48,4882,,1,8568,8568,False,1,66284.9,-19238,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,27,1.0,0.0,1.0,0.0,1.0,0.0
7221,10915,152460,60,2541,,25,13109,13417,False,25,9641.6,-6972,25,7.0,60,33,5,10,0.617,8554,0.113,0.20999999999999996,0.004461619928569014,47,3.0,0.0,0.0,1.0,1.0,0.0
5527,2728,156420,60,2607,,52,3294,3294,False,52,22039.7,8382,52,2.0,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354445,41,3.0,0.0,0.0,1.0,0.0,1.0
5620,3161,30012,12,2501,,48,3822,3822,False,48,94720.3,4305,48,2.0,50,24,9,9,0.59,9060,0.124,0.6599999999999999,0.0007852574251155721,45,3.0,0.0,1.0,0.0,0.0,1.0
6215,5944,78720,48,1640,,27,7186,7186,False,27,66220.2,7976,27,7.0,71,19,10,7,0.43799999999999994,8561,0.11,0.64,0.0014562096941959641,54,4.0,0.0,1.0,0.0,1.0,0.0
7167,10644,269964,36,7499,,16,12781,13089,False,16,66463.8,-35834,16,5.0,74,21,11,8,0.569,8427,0.107,0.41999999999999993,0.00041519839030777913,19,0.0,0.0,1.0,0.0,1.0,0.0
5823,4144,212976,36,5916,,1,4993,4993,True,1,53222.2,9580,1,0.0,0,0,1,1,1.0,12541,0.167,0.14,0.01114566294286997,25,1.0,0.0,1.0,0.0,1.0,0.0
6207,5912,184620,60,3077,,45,7150,7150,False,45,39023.4,-10971,45,2.0,85,19,7,5,0.535,8390,0.132,0.6100000000000003,0.0005390351271224508,35,2.0,0.0,1.0,0.0,1.0,0.0
6932,9491,225504,48,4698,,7,11375,11683,False,7,98236.7,-37146,7,1.0,38,28,4,6,0.634,9920,0.13,0.6100000000000003,0.005880179466877804,18,0.0,0.0,0.0,1.0,0.0,1.0
5669,3403,71820,36,1995,,63,4114,4114,False,63,42629.7,3279,63,6.0,38,36,6,5,0.505,8288,0.11,0.7299999999999995,-0.0011790135586559245,34,2.0,0.0,1.0,0.0,0.0,1.0
5154,993,108720,60,1812,,6,1197,1197,False,6,41338.5,2066,6,1.0,60,23,6,4,0.515,8546,0.126,1.0699999999999994,0.0061567666713697525,32,2.0,0.0,1.0,0.0,1.0,0.0
7168,10645,208332,36,5787,,2,12782,13090,False,2,27297.3,-46364,2,1.0,80,26,8,5,0.467,8507,0.132,0.18000000000000016,0.005794068673777058,18,0.0,0.0,1.0,0.0,1.0,0.0
5585,2988,88608,12,7384,,66,3608,3608,True,66,28833.5,1373,66,6.0,151,41,5,5,0.483,8512,0.102,0.6100000000000003,-0.0011443829868395957,51,4.0,1.0,0.0,0.0,0.0,1.0
7200,10799,31140,60,519,,76,12968,13276,False,76,36627.3,3329,76,4.0,31,32,15,7,0.512,8369,0.107,1.1499999999999995,-0.007293768499399383,21,1.0,0.0,1.0,0.0,0.0,1.0
6539,7559,12792,12,1066,,56,9054,9362,False,56,38120.5,5366,56,6.0,11,42,15,8,0.46,8772,0.126,0.29000000000000004,0.002439709481963003,25,1.0,0.0,1.0,0.0,1.0,0.0
5774,3916,96984,36,2694,,8,4722,4722,False,8,13446.7,-7961,8,1.0,95,19,8,8,0.6940000000000001,11277,0.127,0.18999999999999995,-0.001713291393387766,26,1.0,0.0,1.0,0.0,0.0,1.0
6357,6706,64860,60,1081,,38,8096,8096,False,38,54222.1,5409,38,3.0,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.001968503937007874,19,0.0,0.0,1.0,0.0,1.0,0.0
5042,330,331584,48,6908,,42,403,403,True,42,55494.8,2774,42,2.0,87,25,7,7,0.591,8388,0.087,0.5299999999999998,0.00010426767597777013,25,1.0,0.0,1.0,0.0,1.0,0.0
5015,226,109344,12,9112,,70,272,272,False,70,66657.0,10748,70,4.0,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084271,54,4.0,0.0,1.0,0.0,1.0,0.0
5354,2000,290820,60,4847,,5,2430,2430,False,5,53388.9,6701,5,1.0,65,30,5,6,0.514,9307,0.118,0.5799999999999996,0.004434404283801874,61,5.0,0.0,1.0,0.0,0.0,1.0
6054,5180,58764,12,4897,,54,6255,6255,True,54,55172.0,3245,54,6.0,0,0,1,1,1.0,9897,0.14,0.3599999999999999,-6.450447661067678e-05,53,4.0,0.0,1.0,0.0,1.0,0.0
7295,11328,280440,60,4674,,54,13616,13924,False,54,31303.2,1490,54,6.0,0,0,1,1,1.0,9897,0.14,0.3599999999999999,-6.450447661067678e-05,46,3.0,0.0,1.0,0.0,1.0,0.0
5365,2055,271260,60,4521,,37,2494,2494,False,37,11584.9,5334,37,3.0,71,26,8,9,0.623,9065,0.123,0.9299999999999997,0.00016665789519849832,28,1.0,0.0,1.0,0.0,0.0,1.0
6755,8713,170700,60,2845,,53,10438,10746,False,53,27372.9,-16943,53,6.0,88,33,8,7,0.509,8240,0.099,1.0300000000000002,0.00049114548099823,27,1.0,0.0,1.0,0.0,0.0,1.0
5991,4858,335184,48,6983,,67,5866,5866,False,67,16401.1,-43861,67,4.0,38,25,8,6,0.631,8110,0.109,0.7800000000000002,-0.0015558111905255812,20,1.0,0.0,1.0,0.0,1.0,0.0
7035,10005,210744,36,5854,,64,12000,12308,False,64,31772.1,-30968,64,6.0,29,41,12,10,0.747,9624,0.145,0.71,-0.0011111167484360652,20,1.0,0.0,1.0,0.0,0.0,1.0
5893,4467,86184,36,2394,,17,5389,5389,False,17,28804.1,-10781,17,5.0,99,15,6,7,0.614,8114,0.119,0.2400000000000002,0.0024033917528557157,30,2.0,0.0,0.0,1.0,0.0,1.0
7164,10613,249792,48,5204,,55,12743,13051,False,55,70038.5,-27343,55,6.0,49,70,18,9,0.33899999999999997,8743,0.111,0.5500000000000003,0.001496414971790986,34,2.0,0.0,1.0,0.0,0.0,1.0
5304,1718,172272,24,7178,,71,2083,2083,False,71,72563.9,-33439,71,4.0,5,35,15,10,0.6970000000000001,8678,0.102,-0.35999999999999943,-0.002387937504264174,55,4.0,0.0,1.0,0.0,0.0,1.0
5561,2910,437460,60,7291,,68,3517,3517,False,68,34015.2,-37504,68,4.0,15,40,20,6,0.5720000000000001,9893,0.096,0.6299999999999999,0.00115360413899182,45,3.0,0.0,1.0,0.0,1.0,0.0
5520,2699,231168,48,4816,,73,3257,3257,False,73,45405.1,-42692,73,4.0,17,49,14,7,0.564,8746,0.09,0.41000000000000014,0.0004285078587242552,20,1.0,0.0,1.0,0.0,1.0,0.0
5241,1389,125472,24,5228,,34,1681,1681,False,34,17273.4,6723,34,3.0,28,11,5,5,0.877,9675,0.1,1.25,-0.0010619949535277395,58,4.0,0.0,1.0,0.0,0.0,1.0
